0.00, 217268269.969610, 258931466.931978, 283404782.645304, 259706364.352507, 605.778334, 844.489181, -683.765539, 746.159219
10.00, 217274327.752953, 258939911.823789, 283397944.989909, 259713825.944695, 605.767118, 844.462587, -683.785427, 746.140995
20.00, 217280385.424137, 258948356.449662, 283391107.135644, 259721287.354641, 605.755908, 844.435995, -683.805313, 746.122770
30.00, 217286442.983220, 258956800.809612, 283384269.082512, 259728748.582341, 605.744704, 844.409404, -683.825199, 746.104545
40.00, 217292500.430261, 258965244.903654, 283377430.830518, 259736209.627789, 605.733506, 844.382815, -683.845085, 746.086319
50.00, 217298557.765318, 258973688.731803, 283370592.379668, 259743670.490979, 605.722313, 844.356227, -683.864970, 746.068093
60.00, 217304614.988449, 258982132.294074, 283363753.729965, 259751131.171907, 605.711126, 844.329641, -683.884855, 746.049866
70.00, 217310672.099711, 258990575.590482, 283356914.881416, 259758591.670567, 605.699945, 844.303056, -683.904739, 746.031639
80.00, 217316729.099165, 258999018.621041, 283350075.834024, 259766051.986955, 605.688770, 844.276473, -683.924623, 746.013411
90.00, 217322785.986867, 259007461.385767, 283343236.587794, 259773512.121064, 605.677601, 844.249891, -683.944506, 745.995183
100.00, 217328842.762876, 259015903.884675, 283336397.142732, 259780972.072890, 605.666437, 844.223310, -683.964389, 745.976954
110.00, 217334899.427250, 259024346.117779, 283329557.498841, 259788431.842427, 605.655280, 844.196732, -683.984271, 745.958724
120.00, 217340955.980048, 259032788.085095, 283322717.656127, 259795891.429671, 605.644128, 844.170154, -684.004153, 745.940494
130.00, 217347012.421329, 259041229.786638, 283315877.614595, 259803350.834615, 605.632982, 844.143578, -684.024035, 745.922264
140.00, 217353068.751150, 259049671.222422, 283309037.374250, 259810810.057255, 605.621842, 844.117004, -684.043915, 745.904033
150.00, 217359124.969570, 259058112.392462, 283302196.935095, 259818269.097585, 605.610708, 844.090431, -684.063796, 745.885802
160.00, 217365181.076647, 259066553.296773, 283295356.297137, 259825727.955601, 605.599579, 844.063860, -684.083676, 745.867570
170.00, 217371237.072440, 259074993.935371, 283288515.460379, 259833186.631296, 605.588457, 844.037290, -684.103555, 745.849337
180.00, 217377292.957008, 259083434.308270, 283281674.424827, 259840645.124666, 605.577340, 844.010721, -684.123434, 745.831104
190.00, 217383348.730409, 259091874.415485, 283274833.190485, 259848103.435706, 605.566229, 843.984155, -684.143313, 745.812870
200.00, 217389404.392701, 259100314.257031, 283267991.757358, 259855561.564410, 605.555124, 843.957589, -684.163191, 745.794636
210.00, 217395459.943943, 259108753.832922, 283261150.125452, 259863019.510773, 605.544025, 843.931025, -684.183068, 745.776402
220.00, 217401515.384195, 259117193.143175, 283254308.294770, 259870477.274790, 605.532932, 843.904463, -684.202945, 745.758167
230.00, 217407570.713513, 259125632.187803, 283247466.265318, 259877934.856455, 605.521844, 843.877902, -684.222822, 745.739931
240.00, 217413625.931958, 259134070.966822, 283240624.037100, 259885392.255764, 605.510763, 843.851342, -684.242698, 745.721695
250.00, 217419681.039587, 259142509.480246, 283233781.610122, 259892849.472711, 605.499687, 843.824784, -684.262573, 745.703458
260.00, 217425736.036460, 259150947.728091, 283226938.984387, 259900306.507291, 605.488617, 843.798228, -684.282449, 745.685221
270.00, 217431790.922635, 259159385.710371, 283220096.159901, 259907763.359498, 605.477554, 843.771673, -684.302323, 745.666983
280.00, 217437845.698170, 259167823.427101, 283213253.136669, 259915220.029328, 605.466496, 843.745120, -684.322197, 745.648745
290.00, 217443900.363126, 259176260.878296, 283206409.914695, 259922676.516775, 605.455443, 843.718568, -684.342071, 745.630506
300.00, 217449954.917559, 259184698.063971, 283199566.493985, 259930132.821833, 605.444397, 843.692017, -684.361944, 745.612267
310.00, 217456009.361531, 259193134.984141, 283192722.874542, 259937588.944499, 605.433357, 843.665468, -684.381817, 745.594027
