0.00, 217268284.730457, 258931466.953692, 283404782.645304, 259706364.352507, 607.254419, 844.491352, -683.765539, 746.159219
10.00, 217274357.274647, 258939911.867217, 283397944.989909, 259713825.944695, 607.243203, 844.464759, -683.785427, 746.140995
20.00, 217280429.706679, 258948356.514803, 283391107.135644, 259721287.354641, 607.231993, 844.438166, -683.805313, 746.122770
30.00, 217286502.026610, 258956800.896467, 283384269.082512, 259728748.582341, 607.220789, 844.411576, -683.825199, 746.104545
40.00, 217292574.234498, 258965245.012223, 283377430.830518, 259736209.627789, 607.209590, 844.384986, -683.845085, 746.086319
50.00, 217298646.330403, 258973688.862086, 283370592.379668, 259743670.490979, 607.198398, 844.358398, -683.864970, 746.068093
60.00, 217304718.314381, 258982132.446070, 283363753.729965, 259751131.171907, 607.187211, 844.331812, -683.884855, 746.049866
70.00, 217310790.186493, 258990575.764192, 283356914.881416, 259758591.670567, 607.176030, 844.305227, -683.904739, 746.031639
80.00, 217316861.946795, 258999018.816466, 283350075.834024, 259766051.986955, 607.164855, 844.278644, -683.924623, 746.013411
90.00, 217322933.595346, 259007461.602907, 283343236.587794, 259773512.121064, 607.153686, 844.252062, -683.944506, 745.995183
100.00, 217329005.132205, 259015904.123529, 283336397.142732, 259780972.072890, 607.142522, 844.225482, -683.964389, 745.976954
110.00, 217335076.557429, 259024346.378348, 283329557.498841, 259788431.842427, 607.131365, 844.198903, -683.984271, 745.958724
120.00, 217341147.871078, 259032788.367380, 283322717.656127, 259795891.429671, 607.120213, 844.172326, -684.004153, 745.940494
130.00, 217347219.073210, 259041230.090637, 283315877.614595, 259803350.834615, 607.109067, 844.145750, -684.024035, 745.922264
140.00, 217353290.163883, 259049671.548137, 283309037.374250, 259810810.057255, 607.097927, 844.119176, -684.043915, 745.904033
150.00, 217359361.143156, 259058112.739893, 283302196.935095, 259818269.097585, 607.086793, 844.092603, -684.063796, 745.885802
160.00, 217365432.011087, 259066553.665921, 283295356.297137, 259825727.955601, 607.075665, 844.066031, -684.083676, 745.867570
170.00, 217371502.767735, 259074994.326236, 283288515.460379, 259833186.631296, 607.064542, 844.039462, -684.103555, 745.849337
180.00, 217377573.413159, 259083434.720852, 283281674.424827, 259840645.124666, 607.053426, 844.012893, -684.123434, 745.831104
190.00, 217383643.947416, 259091874.849785, 283274833.190485, 259848103.435706, 607.042315, 843.986326, -684.143313, 745.812870
200.00, 217389714.370566, 259100314.713049, 283267991.757358, 259855561.564410, 607.031210, 843.959761, -684.163191, 745.794636
210.00, 217395784.682667, 259108754.310659, 283261150.125452, 259863019.510773, 607.020111, 843.933197, -684.183068, 745.776402
220.00, 217401854.883778, 259117193.642630, 283254308.294770, 259870477.274790, 607.009018, 843.906635, -684.202945, 745.758167
230.00, 217407924.973957, 259125632.708978, 283247466.265318, 259877934.856455, 606.997931, 843.880074, -684.222822, 745.739931
240.00, 217413994.953264, 259134071.509717, 283240624.037100, 259885392.255764, 606.986849, 843.853514, -684.242698, 745.721695
250.00, 217420064.821757, 259142510.044862, 283233781.610122, 259892849.472711, 606.975774, 843.826957, -684.262573, 745.703458
260.00, 217426134.579494, 259150948.314428, 283226938.984387, 259900306.507291, 606.964704, 843.800400, -684.282449, 745.685221
270.00, 217432204.226536, 259159386.318430, 283220096.159901, 259907763.359498, 606.953640, 843.773845, -684.302323, 745.666983
280.00, 217438273.762939, 259167824.056882, 283213253.136669, 259915220.029328, 606.942582, 843.747292, -684.322197, 745.648745
290.00, 217444343.188764, 259176261.529800, 283206409.914695, 259922676.516775, 606.931530, 843.720740, -684.342071, 745.630506
300.00, 217450412.504069, 259184698.737199, 283199566.493985, 259930132.821833, 606.920484, 843.694189, -684.361944, 745.612267
310.00, 217456481.708912, 259193135.679094, 283192722.874542, 259937588.944499, 606.909444, 843.667640, -684.381817, 745.594027
320.00, 217462550.803354, 259201572.355498, 283185879.056372, 259945044.884766, 606.898410, 843.641093, -684.401689, 745.575786
330.00, 217468619.787452, 259210008.766429, 283179035.039480, 259952500.642629, 606.887381, 843.614547, -684.421561, 745.557545
340.00, 217474688.661266, 259218444.911899, 283172190.823871, 259959956.218083, 606.876359, 843.588003, -684.441432, 745.539304
350.00, 217480757.424855, 259226880.791924, 283165346.409548, 259967411.611123, 606.865342, 843.561460, -684.461303, 745.521062
360.00, 217486826.078278, 259235316.406520, 283158501.796518, 259974866.821744, 606.854332, 843.534918, -684.481173, 745.502820
370.00, 217492894.621593, 259243751.755700, 283151656.984784, 259982321.849940, 606.843327, 843.508378, -684.501043, 745.484577
380.00, 217498963.054860, 259252186.839480, 283144811.974352, 259989776.695705, 606.832328, 843.481839, -684.520913, 745.466333
390.00, 217505031.378138, 259260621.657875, 283137966.765226, 259997231.359036, 606.821335, 843.455302, -684.540781, 745.448089
400.00, 217511099.591486, 259269056.210899, 283131121.357412, 260004685.839927, 606.810348, 843.428767, -684.560650, 745.429844
410.00, 217517167.694963, 259277490.498568, 283124275.750914, 260012140.138371, 606.799367, 843.402233, -684.580518, 745.411599
420.00, 217523235.688629, 259285924.520896, 283117429.945736, 260019594.254365, 606.788391, 843.375700, -684.600385, 745.393354
430.00, 217529303.572542, 259294358.277898, 283110583.941884, 260027048.187903, 606.777422, 843.349169, -684.620252, 745.375108
440.00, 217535371.346761, 259302791.769589, 283103737.739363, 260034501.938980, 606.766459, 843.322639, -684.640119, 745.356861
450.00, 217541439.011347, 259311224.995984, 283096891.338176, 260041955.507590, 606.755501, 843.296111, -684.659985, 745.338614
460.00, 217547506.566358, 259319657.957097, 283090044.738330, 260049408.893728, 606.744550, 843.269585, -684.679850, 745.320366
470.00, 217553574.011853, 259328090.652944, 283083197.939829, 260056862.097389, 606.733604, 843.243060, -684.699715, 745.302118
480.00, 217559641.347892, 259336523.083540, 283076350.942677, 260064315.118568, 606.722664, 843.216536, -684.719580, 745.283869
490.00, 217565708.574534, 259344955.248899, 283069503.746880, 260071767.957260, 606.711730, 843.190014, -684.739444, 745.265620
500.00, 217571775.691839, 259353387.149036, 283062656.352443, 260079220.613458, 606.700803, 843.163493, -684.759307, 745.247370
510.00, 217577842.699865, 259361818.783966, 283055808.759369, 260086673.087159, 606.689881, 843.136974, -684.779170, 745.229120
520.00, 217583909.598673, 259370250.153704, 283048960.967664, 260094125.378357, 606.678965, 843.110456, -684.799033, 745.210869
530.00, 217589976.388321, 259378681.258264, 283042112.977333, 260101577.487046, 606.668055, 843.083940, -684.818895, 745.192618
540.00, 217596043.068869, 259387112.097662, 283035264.788380, 260109029.413222, 606.657151, 843.057425, -684.838757, 745.174366
550.00, 217602109.640378, 259395542.671912, 283028416.400810, 260116481.156879, 606.646253, 843.030912, -684.858618, 745.156113
560.00, 217608176.102905, 259403972.981030, 283021567.814629, 260123932.718012, 606.635361, 843.004400, -684.878479, 745.137860
570.00, 217614242.456511, 259412403.025029, 283014719.029841, 260131384.096616, 606.624474, 842.977890, -684.898339, 745.119607
580.00, 217620308.701255, 259420832.803925, 283007870.046450, 260138835.292685, 606.613594, 842.951381, -684.918199, 745.101353
590.00, 217626374.837197, 259429262.317733, 283001020.864462, 260146286.306214, 606.602720, 842.924873, -684.938058, 745.083098
600.00, 217632440.864396, 259437691.566467, 282994171.483881, 260153737.137198, 606.591852, 842.898368, -684.957917, 745.064843
610.00, 217638506.782912, 259446120.550143, 282987321.904712, 260161187.785632, 606.580989, 842.871863, -684.977775, 745.046588
620.00, 217644572.592805, 259454549.268774, 282980472.126960, 260168638.251511, 606.570133, 842.845360, -684.997633, 745.028332
630.00, 217650638.294135, 259462977.722376, 282973622.150630, 260176088.534829, 606.559283, 842.818859, -685.017490, 745.010075
640.00, 217656703.886961, 259471405.910964, 282966771.975727, 260183538.635581, 606.548438, 842.792359, -685.037347, 744.991818
650.00, 217662769.371342, 259479833.834553, 282959921.602255, 260190988.553762, 606.537600, 842.765860, -685.057204, 744.973560
660.00, 217668834.747339, 259488261.493157, 282953071.030219, 260198438.289367, 606.526767, 842.739363, -685.077059, 744.955302
670.00, 217674900.015012, 259496688.886790, 282946220.259624, 260205887.842390, 606.515941, 842.712868, -685.096915, 744.937044
680.00, 217680965.174419, 259505116.015469, 282939369.290474, 260213337.212826, 606.505120, 842.686374, -685.116770, 744.918784
690.00, 217687030.225622, 259513542.879207, 282932518.122776, 260220786.400670, 606.494306, 842.659881, -685.136624, 744.900525
700.00, 217693095.168680, 259521969.478020, 282925666.756533, 260228235.405917, 606.483497, 842.633390, -685.156478, 744.882264
710.00, 217699160.003652, 259530395.811922, 282918815.191750, 260235684.228561, 606.472695, 842.606901, -685.176332, 744.864004
720.00, 217705224.730599, 259538821.880928, 282911963.428432, 260243132.868598, 606.461898, 842.580412, -685.196185, 744.845742
730.00, 217711289.349581, 259547247.685052, 282905111.466583, 260250581.326022, 606.451108, 842.553926, -685.216037, 744.827481
740.00, 217717353.860658, 259555673.224310, 282898259.306210, 260258029.600827, 606.440323, 842.527441, -685.235889, 744.809218
750.00, 217723418.263889, 259564098.498717, 282891406.947316, 260265477.693010, 606.429545, 842.500957, -685.255741, 744.790955
760.00, 217729482.559334, 259572523.508286, 282884554.389906, 260272925.602563, 606.418772, 842.474475, -685.275592, 744.772692
770.00, 217735546.747055, 259580948.253034, 282877701.633985, 260280373.329483, 606.408006, 842.447994, -685.295443, 744.754428
780.00, 217741610.827110, 259589372.732974, 282870848.679558, 260287820.873763, 606.397245, 842.421515, -685.315293, 744.736164
790.00, 217747674.799560, 259597796.948121, 282863995.526629, 260295268.235400, 606.386490, 842.395037, -685.335142, 744.717899
800.00, 217753738.664465, 259606220.898490, 282857142.175205, 260302715.414387, 606.375742, 842.368561, -685.354992, 744.699633
810.00, 217759802.421885, 259614644.584097, 282850288.625288, 260310162.410719, 606.365000, 842.342086, -685.374840, 744.681367
820.00, 217765866.071880, 259623068.004954, 282843434.876884, 260317609.224391, 606.354263, 842.315612, -685.394689, 744.663101
830.00, 217771929.614511, 259631491.161079, 282836580.929999, 260325055.855397, 606.343533, 842.289141, -685.414536, 744.644834
840.00, 217777993.049838, 259639914.052484, 282829726.784636, 260332502.303734, 606.332808, 842.262670, -685.434384, 744.626566
850.00, 217784056.377920, 259648336.679185, 282822872.440801, 260339948.569395, 606.322090, 842.236201, -685.454230, 744.608298
860.00, 217790119.598819, 259656759.041197, 282816017.898498, 260347394.652374, 606.311378, 842.209734, -685.474077, 744.590029
870.00, 217796182.712595, 259665181.138534, 282809163.157732, 260354840.552668, 606.300671, 842.183268, -685.493922, 744.571760
880.00, 217802245.719307, 259673602.971211, 282802308.218508, 260362286.270271, 606.289971, 842.156803, -685.513768, 744.553491
890.00, 217808308.619016, 259682024.539243, 282795453.080830, 260369731.805176, 606.279277, 842.130340, -685.533613, 744.535220
900.00, 217814371.411783, 259690445.842644, 282788597.744705, 260377177.157380, 606.268589, 842.103879, -685.553457, 744.516950
910.00, 217820434.097668, 259698866.881429, 282781742.210136, 260384622.326878, 606.257906, 842.077418, -685.573301, 744.498678
920.00, 217826496.676732, 259707287.655614, 282774886.477127, 260392067.313662, 606.247230, 842.050960, -685.593144, 744.480407
930.00, 217832559.149034, 259715708.165212, 282768030.545685, 260399512.117730, 606.236560, 842.024503, -685.612987, 744.462134
940.00, 217838621.514636, 259724128.410238, 282761174.415814, 260406956.739074, 606.225896, 841.998047, -685.632830, 744.443862
950.00, 217844683.773598, 259732548.390707, 282754318.087519, 260414401.177691, 606.215238, 841.971593, -685.652672, 744.425588
960.00, 217850745.925980, 259740968.106635, 282747461.560803, 260421845.433575, 606.204586, 841.945140, -685.672513, 744.407315
